entry_threshold,exit_threshold,min_hold_bars,stop_atr_mult,trail_atr_mult,allow_short,start,end,bars,initial_equity,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,calmar,trades,win_rate_pct,profit_factor,expectancy_pct,avg_win_pct,avg_loss_pct,avg_bars_held,long_trades,short_trades,exposure_pct,buy_hold_return_pct
60.0,0.0,12,2.5,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9391.733315991589,-6.082666840084117,-3.09426009558158,-26.24313271500853,-0.02015528807123817,-0.017327937339743464,-0.11790742093118947,725,45.241379310344826,1.0222387019955907,-0.31662179399772983,1.451668050817115,-1.7775766280009266,12.383448275862069,725,0,51.33218982275586,555.8986877561996
70.0,0.0,12,4.0,0.0,True,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9165.037854287706,-8.349621457122936,-4.272954172493614,-31.006712251514678,-0.021432486713784914,-0.02073883092738904,-0.13780739272945267,915,46.44808743169399,1.020027045116215,-0.28176124928637336,1.4629902129377284,-1.7950660889705434,13.323497267759564,544,371,69.70268724985706,555.8986877561996
80.0,80.0,12,4.0,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9356.80103505477,-6.431989649452296,-3.2749561617560707,-26.43186057459117,-0.022894615890782052,-0.016129445089681147,-0.1239018400734253,463,49.676025917926566,1.008425157075595,-0.27608956538483465,1.4717386377435622,-2.001413542721879,14.295896328293736,463,0,37.84448256146369,555.8986877561996
70.0,60.0,12,4.0,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9375.567502380823,-6.244324976191762,-3.1778400826030118,-28.869029897712984,-0.026408912794888953,-0.022459448913883833,-0.11007782713387129,650,48.76923076923077,1.0177622355896452,-0.3132811108620766,1.3820388164328878,-1.9271442248335593,13.932307692307692,650,0,51.77815894797027,555.8986877561996
80.0,80.0,4,4.0,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9687.096844264963,-3.12903155735037,-1.5796330402742975,-14.58455333682912,-0.03551696224651842,-0.023782923695563157,-0.10830863337345997,634,48.89589905362776,1.0447698521405215,-0.029021097514749947,1.201649053991458,-1.206514143708961,6.514195583596215,634,0,23.61349342481418,555.8986877561996
60.0,0.0,12,4.0,3.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9369.776494880647,-6.302235051193527,-3.207798066909784,-29.098007541064153,-0.03579834196633126,-0.031257108503113466,-0.11024115869043007,709,47.10860366713681,1.0195949159452848,-0.29874583862441334,1.4346913608665048,-1.8426605709709911,12.774330042313117,709,0,51.78387650085763,555.8986877561996
70.0,80.0,12,4.0,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9291.753555091034,-7.082464449089654,-3.61233029544773,-28.47247136011285,-0.04306459314902034,-0.03664974199175011,-0.12687097827792537,650,49.38461538461539,1.0131039872460297,-0.31296140660964383,1.4114687955357987,-1.9954601752682668,13.932307692307692,650,0,51.77815894797027,555.8986877561996
70.0,60.0,12,4.0,3.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9316.892652756625,-6.831073472433746,-3.4818049557686193,-26.68391027081851,-0.044538340761500976,-0.03837588038358581,-0.1304833107453639,692,47.543352601156066,1.0161092751730378,-0.3034568815756206,1.4363485084737802,-1.880305292942708,12.789017341040463,692,0,50.60034305317324,555.8986877561996
50.0,95.0,12,1.5,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9165.461557028822,-8.345384429711778,-4.27073765607211,-26.55832405732482,-0.044641025563412984,-0.04117862586611732,-0.16080599238317655,941,39.53241232731137,1.018679535573695,-0.3278356918153934,1.7265594146480479,-1.6709551638793656,10.444208289054197,941,0,56.19210977701544,555.8986877561996
70.0,80.0,12,4.0,3.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9299.615168834387,-7.0038483116561245,-3.5714928919367894,-26.33605136750312,-0.04687524368303327,-0.04046179856474496,-0.13561231492522705,692,47.6878612716763,1.0149247188012567,-0.3072250054910818,1.4690133625041588,-1.9264478271442014,12.789017341040463,692,0,50.60034305317324,555.8986877561996
80.0,0.0,12,2.5,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9322.560859909392,-6.774391400906077,-3.4523992108995483,-24.91152571291063,-0.0469366730632394,-0.032926970216883594,-0.13858642183085199,488,46.721311475409834,1.0080437322029303,-0.26736485954665595,1.434779753545037,-1.7600147510270636,12.897540983606557,488,0,35.98627787307033,555.8986877561996
70.0,0.0,12,2.5,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9232.46074124705,-7.675392587529495,-3.9208859157702336,-28.06431532605018,-0.05501850427141045,-0.04647360158720667,-0.13971072767026474,707,45.54455445544554,1.0144416055659364,-0.3172228603106427,1.4237472153974127,-1.7733069236301073,12.466760961810467,707,0,50.39451114922813,555.8986877561996
60.0,60.0,12,2.5,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9154.828881773365,-8.451711182266353,-4.326375848417907,-28.090360584752773,-0.07065944330457635,-0.06046394189562979,-0.154016387057923,725,45.6551724137931,1.0110920089394495,-0.3229780322047632,1.4862435051825875,-1.8429078009235784,12.383448275862069,725,0,51.33218982275586,555.8986877561996
80.0,60.0,12,4.0,3.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9166.203217914142,-8.337967820858571,-4.266857928119839,-34.868407043131,-0.0726585501473248,-0.050260086474413955,-0.12237031427452033,488,49.18032786885246,0.9959998762313486,-0.258272752442418,1.4538838669673475,-1.9151985131615457,12.961065573770492,488,0,36.16352201257862,555.8986877561996
50.0,95.0,12,2.5,3.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,8978.87884244857,-10.211211575514302,-5.2518066916411925,-26.77553354978519,-0.08183346253337596,-0.07485602736368444,-0.1961419996309775,803,46.699875466998755,1.0065882160266524,-0.2943696992988575,1.6866622681067802,-2.030086960460339,13.034869240348693,803,0,59.84562607204116,555.8986877561996
80.0,60.0,12,2.5,0.0,True,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,8758.229399100926,-12.417706008990736,-6.425229111381004,-33.395676114575544,-0.08416884316797749,-0.08044690078965469,-0.19239703635096378,711,42.61603375527426,0.9946963885814799,-0.3292349119466925,1.5665373390322919,-1.737124598335497,12.507735583684951,429,282,50.8461978273299,555.8986877561996
80.0,80.0,12,2.5,0.0,True,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,8708.26447543414,-12.917355245658602,-6.692986613835994,-35.832354981851836,-0.08630826660687074,-0.08337382093067228,-0.1867861215715746,711,43.17862165963432,0.9932588991358403,-0.3311326293139124,1.6006780820805888,-1.7991175015864667,12.507735583684951,429,282,50.8461978273299,555.8986877561996
