entry_time,exit_time,direction,entry_price,exit_price,pnl,return_pct,bars,mfe,mae,entry_score,entry_reasons,exit_reasons
2020-01-03 01:00:00,2020-01-03 13:00:00,LONG,7121.5951496003645,7322.63518,305.95170382302376,2.7818342964743357,12,4.312751542254379,-0.7139612873158288,95.60998806946837,"EARLY_WAVE_LONG,HIST200_BUY,HIST1000_BUY,SWING_REVERSAL_BUY,MAJOR_DEMAND,TREND_Q1,BEAR_STRUCTURE,MOMENTUM_START,TRAIL_ENERGY,TRAIL_WAVE,PYRAMID_LEVEL3,TRAIL_DELTA,DEFENSE_03,SCALE_OUT_10","TRAIL_ENERGY, SCALE_OUT_10"
2020-01-04 07:00:00,2020-01-04 20:00:00,LONG,7356.42099,7333.423022000001,-14.027237961629666,-0.544665012984782,13,0.10139455055848413,-0.7142194563283077,73.9004175,"FIB_786_LONG,WAVE_ACCELERATION,BULL_STRUCTURE,MOMENTUM_START,BARRIER_L1,BARRIER_L2,BARRIER_L3,TRIPLE_CONFIRMATION",SIGNAL_EXIT
2020-01-05 00:00:00,2020-01-05 12:00:00,LONG,7355.660838,7420.785546000001,65.19177370666793,0.8450144065981906,12,1.6358715369035073,0.0,100.0,"WAVE_ACCELERATION,ANTI_MOMENTUM,EARLY_EXHAUSTION_SELL,HIDDEN_EXHAUSTION,DNA_ACCUMULATION_01,HAMMER_BUY,TREND_Q1,TREND_Q2",SCALE_OUT_10
2020-01-05 13:00:00,2020-01-05 22:00:00,LONG,7459.281558,7347.950024548008,-39.633240611840606,-1.5319265343893227,9,0.12251102105402517,-1.2167600498020945,51.85782,"ANTI_MOMENTUM,EARLY_EXHAUSTION_SELL,HIDDEN_EXHAUSTION,MARUBOZU_BULL,MARUBOZU_BEAR,TREND_Q1,TREND_Q2,TREND_Q3",STOP_LOSS
2020-01-06 02:00:00,2020-01-06 15:00:00,LONG,7424.544612000001,7546.590380000001,36.23735150597712,1.4061927785935442,13,1.8408588693654904,0.0,52.24621499999999,"FIB_786_LONG,FAILED_BOS_SHORT,ANTI_BOS,HIDDEN_EXHAUSTION,DNA_TREND_01,DNA_TREND_02,TREND_Q1,TREND_Q2","SIGNAL_EXIT,TRAIL_ENERGY"
2020-01-06 18:00:00,2020-01-07 07:00:00,LONG,7752.851375762195,7871.4753900000005,128.80056432744738,1.4652228764057476,13,3.415451875079893,-0.3609881322151402,85.09744761462,"ANTI_MOMENTUM,EARLY_EXHAUSTION_SELL,SWING_REVERSAL,TREND_RESUME_02,TREND_RESUME_03,MARUBOZU_BULL,MARUBOZU_BEAR,TREND_Q1,PYRAMID_LEVEL2,TRAIL_WAVE,PYRAMID_LEVEL3,TRAIL_ENERGY,TRAIL_DELTA,SCALE_OUT_10,SCALE_OUT_20","TRAIL_ENERGY, SCALE_OUT_10,TRAIL_ENERGY, SCALE_OUT_10, SCALE_OUT_20"
2020-01-07 11:00:00,2020-01-07 15:00:00,LONG,7889.697623999999,7741.5376741399305,-50.17358967851976,-1.9171402015409478,4,0.06898079317318179,-0.6451150148666239,85.09744761462,"EARLY_EXHAUSTION_BUY,PRESSURE_EXHAUSTION,DELTA_EXHAUSTION,TREND_RESUME_02,TREND_RESUME_03,MARUBOZU_BULL,MARUBOZU_BEAR,TREND_Q1",STOP_LOSS
2020-01-07 18:00:00,2020-01-08 11:00:00,LONG,8205.29333867518,8325.394588,130.8317108227529,1.4777403728897165,17,4.90211567062773,-0.26571770428603286,72.0309301425,"EARLY_WAVE_LONG,TREND_RESUME_02,TREND_RESUME_03,EMERGENCY_EXIT_01,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,TRAIL_DELTA,SCALE_OUT_30,PYRAMID_LEVEL2,DEFENSE_03,TRAIL_WAVE,PYRAMID_LEVEL3","TRAIL_ENERGY, SCALE_OUT_10,SIGNAL_EXIT,TRAIL_ENERGY, SCALE_OUT_10, SCALE_OUT_20"
2020-01-08 14:00:00,2020-01-08 16:00:00,LONG,8386.666997999999,8117.105366935815,-85.75001212445736,-3.252883097373671,2,0.0,-0.9622058204915441,94.003295596875,"EARLY_WAVE_LONG,TREND_RESUME_01,ENERGY_RECOVER,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,BULL_STRUCTURE",STOP_LOSS
2020-01-08 22:00:00,2020-01-09 13:00:00,LONG,8018.9634719999995,7899.909702,-47.92246605482752,-1.8330040464664272,15,0.712891737187859,-1.828334453847218,52.878656249999985,"STRONG_WAVE,EMERGENCY_EXIT_01,DNA_ACCUMULATION_01,HAMMER_BUY,BEAR_STRUCTURE,MOMENTUM_START,RESISTANCE_MAJOR,TRIPLE_CONFIRMATION",SIGNAL_EXIT
