entry_time,exit_time,direction,entry_price,exit_price,pnl,return_pct,bars,mfe,mae,entry_score,entry_reasons,exit_reasons
2024-12-27 08:00:00,2024-12-28 17:00:00,LONG,95123.78095199999,94855.915022,-17.734993960852808,-0.7393980837826369,33,1.9223363807655416,-1.00696265688107,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,DNA_TREND_01,DNA_TREND_02,ENERGY_RECOVER,TREND_Q1,MOMENTUM_START,TRIPLE_CONFIRMATION",SIGNAL_EXIT
2024-12-29 13:00:00,2024-12-29 14:00:00,LONG,94926.861576,94162.4679394616,-20.226589848359847,-0.8449227230292905,1,0.001409952860318501,0.0,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,MOMENTUM_START,TRIPLE_CONFIRMATION",STOP_LOSS
2025-01-04 09:00:00,2025-01-05 09:00:00,LONG,97925.661216,97841.467792,0.9765803931129875,0.04088501671905366,24,0.6876224021758164,-0.27339229847982693,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,MOMENTUM_START,TRIPLE_CONFIRMATION",SIGNAL_EXIT
2025-01-07 10:00:00,2025-01-07 11:00:00,LONG,101743.52463599999,100525.90032132868,-29.529872111192965,-1.2362798313700059,1,0.0,-0.3309740223810154,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,MOMENTUM_START,TRIPLE_CONFIRMATION",STOP_LOSS
2025-01-08 05:00:00,2025-01-08 11:00:00,LONG,96294.05496,94583.63137857622,-43.227754089019626,-1.8155399465745035,6,0.20557348019275973,-1.0486057113488874,69.0165,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,MOMENTUM_START,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08,CASCADE_10",STOP_LOSS
2025-01-19 22:00:00,2025-01-19 23:00:00,LONG,103705.16688599999,100907.03406383505,-64.86723483727663,-2.7370821734569444,1,0.0,-0.2807641072696627,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,DNA_TREND_01,DNA_TREND_02,ENERGY_RECOVER,TREND_Q1,TREND_Q2,TREND_Q3",STOP_LOSS
2025-01-21 01:00:00,2025-01-23 01:00:00,LONG,104480.92705405045,103286.84849799999,108.56633413567813,2.5111868123281633,48,5.753846698239191,-1.1230921156006015,69.0165,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,MOMENTUM_START,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08,CASCADE_10,PYRAMID_LEVEL2",SIGNAL_EXIT
2025-01-23 02:00:00,2025-01-25 01:00:00,LONG,102952.526388,104398.69608400001,32.8794821635587,1.3813729139364526,47,3.4053886145417165,-1.279178310823364,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,EMERGENCY_EXIT_04,ENERGY_RECOVER,STRUCTURE_FAILURE_LONG,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION",SIGNAL_EXIT
2025-01-26 22:00:00,2025-01-26 23:00:00,LONG,104578.101438,103764.13516427384,-19.535880191024948,-0.8180220486207973,1,0.0,-0.23702996573040225,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,DNA_TREND_01,DNA_TREND_02,ENERGY_RECOVER,TREND_Q1,TREND_Q2,TREND_Q3",STOP_LOSS
2025-02-01 21:00:00,2025-02-02 03:00:00,LONG,101353.606668,100088.19813135042,-30.69406192486374,-1.2880092369858154,6,0.0,-0.8894075875886911,69.0165,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,ENERGY_RECOVER,MOMENTUM_START,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08",STOP_LOSS
2025-02-02 12:00:00,2025-02-02 17:00:00,LONG,98884.37292000001,97154.21823746248,-42.49083922341795,-1.7889746555440977,5,0.4677150355943081,-0.7143423163248279,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,ENERGY_RECOVER,TREND_Q1,TREND_Q2,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION",STOP_LOSS
2025-02-08 16:00:00,2025-02-09 04:00:00,LONG,95862.908748,97280.53000200001,34.00343601398111,1.4382090633443005,12,1.499110835221741,0.0,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,MOMENTUM_START,TRIPLE_CONFIRMATION",SIGNAL_EXIT
2025-02-09 23:00:00,2025-02-10 11:00:00,LONG,95849.356038,97708.74434199999,45.05791988535661,1.899130971251933,12,1.960298993824311,-0.28519340066471033,80.05913999999999,"EARLY_WAVE_LONG,WAVE_ACCELERATION,SWING_REVERSAL_BUY,ENERGY_RECOVER,CONFLUENCE_02,CONFLUENCE_03,TREND_Q1,TREND_Q2",SIGNAL_EXIT
2025-02-12 14:00:00,2025-02-13 02:00:00,LONG,95803.88496371881,97966.58276399999,73.96344433922023,2.216518847831443,12,3.0271531619374747,0.0,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,ENERGY_RECOVER,TREND_Q1,TREND_Q2,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,PYRAMID_LEVEL3",SIGNAL_EXIT
2025-02-17 16:00:00,2025-02-18 17:00:00,LONG,95678.58189,94516.47487689178,-17.558708937224967,-0.7310831329633204,25,0.7637530736399593,-1.085511375151931,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,DNA_TREND_01,DNA_TREND_02,ENERGY_RECOVER,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION","SIGNAL_EXIT,STOP_LOSS"
2025-02-21 17:00:00,2025-02-21 18:00:00,LONG,98235.45316199999,96524.43781208365,-42.69377612335555,-1.7810526329591732,1,0.0,-1.2862496393397527,71.77716,"EARLY_WAVE_LONG,WAVE_ACCELERATION,SWING_REVERSAL_BUY,ENERGY_RECOVER,TREND_Q1,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION",STOP_LOSS
2025-02-24 05:00:00,2025-02-24 15:00:00,LONG,95317.0596,94384.48205728846,-24.291567357058447,-1.018003849055416,10,0.5822256816659197,-0.6741915903582814,80.05913999999999,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,ENERGY_RECOVER,CONFLUENCE_02,CONFLUENCE_03,TREND_Q1,MOMENTUM_START,TRIPLE_CONFIRMATION",STOP_LOSS
2025-02-25 07:00:00,2025-02-25 07:00:00,LONG,91294.2552,88899.61608815585,-63.35111500068771,-2.661940724479908,0,0.0,0.0,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,CASCADE_03",STOP_LOSS
2025-03-01 01:00:00,2025-03-02 16:00:00,LONG,84895.54271102192,87410.5144,23.415337375507605,0.5503448186775333,39,2.9830156073073817,-0.4279408546318705,69.0165,"EARLY_WAVE_LONG,WAVE_ACCELERATION,MOMENTUM_START,SUPPORT_MAJOR,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08,PYRAMID_LEVEL2","SIGNAL_EXIT,PYRAMID_LEVEL2"
2025-03-02 18:00:00,2025-03-03 14:00:00,LONG,94112.55874800001,90773.95911041106,-40.691885782583824,-1.7175100618274266,20,0.23104382124198752,-2.799858789362704,80.05913999999999,"EARLY_WAVE_LONG,EMERGENCY_EXIT_04,DNA_TREND_02,ENERGY_RECOVER,STRUCTURE_FAILURE_SHORT,CONFLUENCE_02,CONFLUENCE_03,MOMENTUM_START","SIGNAL_EXIT,STOP_LOSS"
2025-03-04 08:00:00,2025-03-05 11:00:00,LONG,83203.03727999999,89908.084786,128.38909563811143,5.442920733482281,27,8.080273196488312,-0.4795946074145403,71.77716,"EARLY_WAVE_LONG,PRESSURE_EXHAUSTION,DELTA_EXHAUSTION,MOMENTUM_START,SUPPORT_MAJOR,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,CASCADE_03",SIGNAL_EXIT
2025-03-08 17:00:00,2025-03-09 12:00:00,LONG,86165.32962,84223.64260330012,-29.94168378824952,-1.2524292662371697,19,0.29105718170638767,-1.5333657119711466,69.0165,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,MOMENTUM_START,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08","SIGNAL_EXIT,STOP_LOSS"
2025-03-10 14:00:00,2025-03-10 17:00:00,LONG,81545.23578599999,78499.69179086623,-89.91631171230831,-3.773296921876544,3,0.0,-3.1090176655485946,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,DNA_TREND_01,DNA_TREND_02,ENERGY_RECOVER,TREND_Q1,TREND_Q2,TREND_Q3",STOP_LOSS
2025-03-12 15:00:00,2025-03-14 16:00:00,LONG,81552.02714399999,84707.63508400001,51.57356102170331,2.185091925713558,49,3.89021949190557,-1.82463538444301,69.0165,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,MOMENTUM_START,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08,CASCADE_10",SIGNAL_EXIT
2025-03-20 11:00:00,2025-03-21 12:00:00,LONG,85190.81475599999,83605.11719813531,-37.9154142788748,-1.5978485658942385,25,1.1515857041746547,-1.630228282213,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,EMERGENCY_EXIT_04,ENERGY_RECOVER,STRUCTURE_FAILURE_LONG,TREND_Q1,MOMENTUM_START,TRIPLE_CONFIRMATION","SIGNAL_EXIT,STOP_LOSS"
2025-03-29 17:00:00,2025-04-01 09:00:00,LONG,82214.879688,84105.11561200001,19.002621872359992,0.8041096244583991,64,2.319604819999942,-0.9235550679895063,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,TREND_Q3,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION",SIGNAL_EXIT
2025-04-03 21:00:00,2025-04-04 09:00:00,LONG,82380.46279800001,84399.1168,57.047979270614334,2.4094236519974777,12,2.47088585432105,0.0,69.0165,"EARLY_WAVE_LONG,WAVE_ACCELERATION,MOMENTUM_START,SUPPORT_MAJOR,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08",SIGNAL_EXIT
2025-04-04 10:00:00,2025-04-04 10:00:00,LONG,84588.294276,82719.80146328246,-53.54224500080342,-2.2480424148266347,0,0.0,0.0,71.77716,"EARLY_WAVE_LONG,EMERGENCY_EXIT_04,STRUCTURE_FAILURE_SHORT,MOMENTUM_START,SUPPORT_MAJOR,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,MASTER_EXIT_ALL",STOP_LOSS
2025-04-05 08:00:00,2025-04-06 16:00:00,LONG,83542.035066,82079.14878121224,-57.04517775114225,-1.2044484268897553,32,0.3606028196009338,-1.4795247267121465,91.34003424000001,"EARLY_WAVE_LONG,WAVE_ACCELERATION,SWING_REVERSAL_BUY,MOMENTUM_START,SUPPORT_MAJOR,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,CASCADE_03","SIGNAL_EXIT,STOP_LOSS"
2025-04-08 02:00:00,2025-04-08 16:00:00,LONG,80616.12,77459.63988853688,-93.04936157144866,-3.953879158930654,14,0.0,-2.649854644455714,69.0165,"EARLY_WAVE_LONG,MOMENTUM_START,SUPPORT_MAJOR,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08,CASCADE_10",STOP_LOSS
2025-04-10 15:00:00,2025-04-10 15:00:00,LONG,81288.444438,78793.66433580525,-72.40817544036462,-3.107818811634318,0,0.0,0.0,69.0165,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,MOMENTUM_START,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08,CASCADE_10",STOP_LOSS
2025-04-18 16:00:00,2025-04-20 09:00:00,LONG,84391.47492000001,84630.37054,18.241459187412904,0.7891487674696008,41,1.28101218876053,0.0,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,EMERGENCY_EXIT_04,STRUCTURE_FAILURE_LONG,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,MASTER_EXIT_ALL",SIGNAL_EXIT
2025-04-24 08:00:00,2025-04-28 01:00:00,LONG,93923.52910918074,93401.21601999999,43.75697730755286,0.7267718071831848,89,2.6172603033136,-0.5362118672045538,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,MOMENTUM_START,TRIPLE_CONFIRMATION,PYRAMID_LEVEL2",SIGNAL_EXIT
2025-05-02 08:00:00,2025-05-03 04:00:00,LONG,96369.280002,96318.2325,2.215818781490858,0.09525476533237402,20,1.431078449451291,-0.032977316007071926,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,MOMENTUM_START,TRIPLE_CONFIRMATION",SIGNAL_EXIT
2025-05-04 00:00:00,2025-05-04 12:00:00,LONG,95875.591284,95404.105362,-12.367143873255465,-0.5315717559802358,12,0.2339998251853782,-0.4955602126015604,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,EMERGENCY_EXIT_04,DNA_TREND_01,DNA_TREND_02,ENERGY_RECOVER,STRUCTURE_FAILURE_LONG,MOMENTUM_START",SIGNAL_EXIT
2025-05-04 13:00:00,2025-05-04 22:00:00,LONG,95481.332448,94709.54876292692,-19.70038593989096,-0.8479851336586707,9,0.24995205437668067,-0.1463871988549434,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,EMERGENCY_EXIT_04,STRUCTURE_FAILURE_LONG,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,MASTER_EXIT_ALL",STOP_LOSS
2025-05-11 23:00:00,2025-05-12 15:00:00,LONG,103814.428734,102779.43000200001,-24.0281568636532,-1.0365712330393613,16,0.7702313404322707,-0.9771654541386109,80.05913999999999,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,ENERGY_RECOVER,CONFLUENCE_02,CONFLUENCE_03,TREND_Q1,TREND_Q2,TREND_Q3",SIGNAL_EXIT
2025-05-15 04:00:00,2025-05-15 09:00:00,LONG,102774.170724,101586.74324295168,-27.624042485691014,-1.1949132449275215,5,0.11441520293633384,-0.9673449243096913,69.0165,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,MOMENTUM_START,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05,CASCADE_08,CASCADE_10",STOP_LOSS
2025-05-23 05:00:00,2025-05-23 11:00:00,LONG,110866.358838,109206.04227506868,-35.42236390192178,-1.5369847063627822,6,0.4227262146173849,-0.30699018310624726,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4,MOMENTUM_START,TRIPLE_CONFIRMATION",STOP_LOSS
2025-05-24 00:00:00,2025-05-25 09:00:00,LONG,107339.76366,107087.97812,28.91227459369329,1.2594758344507067,33,1.741010298773748,-0.21460235437972586,63.49517999999999,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,ENERGY_RECOVER,MOMENTUM_START,TRIPLE_CONFIRMATION,CASCADE_03,CASCADE_05",SIGNAL_EXIT
2025-05-25 10:00:00,2025-05-27 02:00:00,LONG,107153.106336,108363.642936,49.585035654680446,2.1534569499498604,40,2.7451501543747074,-0.1929074602390283,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,EMERGENCY_EXIT_04,ENERGY_RECOVER,STRUCTURE_FAILURE_LONG,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION",SIGNAL_EXIT
2025-05-27 22:00:00,2025-05-28 14:00:00,LONG,108939.863616,108046.83631,-8.20336760680512,-0.3543962532806957,16,0.24373665909473305,-0.7999033476594336,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,CASCADE_03",SIGNAL_EXIT
2025-05-30 23:00:00,2025-05-31 22:00:00,LONG,103987.113264,104842.187368,13.911513031888607,0.6015887924983601,23,0.8424570203962845,-0.7667135272578192,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,TREND_Q1,TREND_Q2,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION,CASCADE_03",SIGNAL_EXIT
2025-06-01 10:00:00,2025-06-01 22:00:00,LONG,103955.13687,105475.44069199999,32.92651840401996,1.4218764846335843,12,1.482758020825442,-0.02322816430918028,74.53782,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,DNA_TREND_02,ENERGY_RECOVER,TREND_Q1,TREND_Q2,TREND_Q3,TREND_Q4",SIGNAL_EXIT
2025-06-02 10:00:00,2025-06-03 01:00:00,LONG,104606.28707399999,106264.462856,35.89025798951976,1.544524752814004,15,1.6054799123230072,-0.7707826140790309,71.77716,"EARLY_WAVE_LONG,SWING_REVERSAL_BUY,DNA_TREND_01,DNA_TREND_02,ENERGY_RECOVER,MOMENTUM_START,TRIPLE_CONFIRMATION,FIVE_CONFIRMATION",SIGNAL_EXIT
